code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
5201037711234,1.0,Low,Low Sugar,No
9352042000328,0.216216216216216,High,Low Sugar,Yes
54490086,1.0,Low,Moderate Sugar,Yes
8710398160881,0.0986111111111111,High,Moderate Sugar,Yes
7622210289995,0.376811594202899,High,High Sugar,Yes
3577060130017,0.0137931034482759,High,Low Sugar,No
24463061095,0.5,Low,Moderate Sugar,Yes
4056489277620,0.195652173913043,Moderate,Low Sugar,Yes
5603722493812,0.0,High,Low Sugar,Yes
7613287514271,0.225710014947683,High,High Sugar,Yes
20884604,0.930379746835443,High,High Sugar,Yes
50173822,0.0,Moderate,Low Sugar,Yes
8711200431632,0.581818181818182,Low,Low Sugar,Yes
8480000512185,1.0,High,Low Sugar,No
8000430138931,1.0,High,Low Sugar,No
3250390002659,1.0,High,Low Sugar,No
5000157025272,0.352941176470588,Low,Low Sugar,Yes
80635789,0.763636363636364,High,High Sugar,Yes
3302740046926,1.0,Low,Low Sugar,Yes
2006050050833,0.419847328244275,High,Moderate Sugar,No
8480000807946,0.244094488188976,Moderate,Moderate Sugar,Yes
3560071429508,0.128571428571429,High,Moderate Sugar,Yes
20086862,0.591251885369533,High,High Sugar,Yes
8710438116281,0.583333333333333,Moderate,Moderate Sugar,Yes
8436048440461,0.0115942028985507,High,Low Sugar,Yes
8410376050837,0.283582089552239,High,High Sugar,Yes
8000500032237,0.898648648648649,High,High Sugar,Yes
8002190001852,0.3601108033241,High,High Sugar,Yes
6137964,0.64,High,High Sugar,Yes
5060108450263,1.0,Low,Moderate Sugar,Yes
4056489408468,0.0232558139534884,Low,Low Sugar,Yes
5013635101818,-1.0,High,Low Sugar,No
8720182088376,1.0,High,Low Sugar,Yes
4056489661726,0.636363636363636,High,Moderate Sugar,Yes
2006050035649,0.271523178807947,High,Low Sugar,No
4002359014895,0.164383561643836,High,Moderate Sugar,No
4056489514473,0.105769230769231,High,Low Sugar,Yes
7613031513031,0.987654320987654,Low,Moderate Sugar,Yes
3560071411824,0.98936170212766,High,High Sugar,No
5411188136217,0.649350649350649,Low,Low Sugar,Yes
3336972109067,0.053968253968254,High,Low Sugar,Yes
5000184321606,0.383333333333333,High,Low Sugar,Yes
8002670504019,0.0714285714285714,High,Low Sugar,Yes
3760257091011,0.0578947368421053,Moderate,Low Sugar,No
20018986,0.280281690140845,High,High Sugar,Yes
5941265000419,0.695652173913043,High,Low Sugar,Yes
3073781154504,1.0,High,Moderate Sugar,Yes
4056489041917,0.00625,High,Low Sugar,Yes
7612100053607,0.88135593220339,High,High Sugar,Yes
6194003802076,1.0,Low,Moderate Sugar,Yes
8410376044409,0.515151515151515,High,High Sugar,Yes
5000116124657,0.045,High,Low Sugar,No
5000128635011,0.00925925925925926,High,Low Sugar,No
5000295157408,0.0168776371308017,High,Low Sugar,Yes
5051140851460,0.195244055068836,High,High Sugar,No
3046920013789,0.87037037037037,High,High Sugar,Yes
37600223324,0.5,Moderate,Low Sugar,Yes
5000232024725,0.0425925925925926,High,Low Sugar,No
4056489719588,0.826865671641791,High,High Sugar,Yes
4045357011329,0.733333333333333,High,Low Sugar,Yes
25293600232,0.25,Low,Low Sugar,Yes
20261351,0.857142857142851,High,High Sugar,Yes
4056489476672,0.106122448979592,High,Moderate Sugar,Yes
44000031930,0.277777777777778,High,Moderate Sugar,Yes
8480000651723,0.0,Moderate,Low Sugar,Yes
8437017033622,0.333333333333333,Moderate,Low Sugar,Yes
5000157068750,0.258333333333333,Low,Low Sugar,Yes
607537,0.0705882352941176,High,Low Sugar,No
3245677723648,0.948275862068966,High,High Sugar,Yes
5054775467525,0.5,Low,Low Sugar,No
3261055953414,0.166666666666667,Low,Low Sugar,Yes
6111069000451,0.0,Low,Low Sugar,No
5025840005294,0.706666666666667,Low,Moderate Sugar,Yes
6111032006954,0.5,High,Low Sugar,Yes
3168930167921,0.0388888888888889,High,Low Sugar,Yes
5022313395586,0.848484848484849,Low,Moderate Sugar,Yes
5057545579008,0.0644444444444444,High,Low Sugar,Yes
612322000219,0.264119601328904,High,High Sugar,No
4056489354079,0.115789473684211,High,Low Sugar,No
5000128848237,0.0894736842105263,Moderate,Low Sugar,No
44000000578,0.0,Low,Low Sugar,No
767707001067,-1.0,Low,Low Sugar,No
4088600111667,0.0591715976331361,Low,Low Sugar,Yes
1217117,1.0,Moderate,Low Sugar,No
6191577600046,0.271523178807947,High,Low Sugar,No
4056489240082,0.588652482269504,High,Moderate Sugar,Yes
6111242923584,0.946902622005091,Low,Moderate Sugar,No
34856008187,0.588235294117647,Low,Moderate Sugar,Yes
1835151,0.271523178807947,High,Low Sugar,No
5055958701078,0.253846153846154,Moderate,Low Sugar,Yes
898999010144,0.833333333333333,Moderate,High Sugar,Yes
3175681290433,0.301587301587302,High,High Sugar,Yes
4088600198392,0.0745098039215686,High,Low Sugar,Yes
4088600354835,0.483870967741935,Moderate,Low Sugar,Yes
3036815425513,0.314814814814815,Low,Low Sugar,Yes
3350033964181,0.0157894736842105,High,Low Sugar,Yes
4056489759096,0.844827586206897,Low,Low Sugar,Yes
96619656493,0.0,Moderate,Low Sugar,No
10067819,0.702040816326531,High,High Sugar,No
5030343834593,0.431578947368421,High,Low Sugar,Yes
6111259342941,0.584976340694006,High,High Sugar,Yes
159425,0.2,Low,Low Sugar,Yes
4014500506838,0.832335329341317,Low,Moderate Sugar,Yes
5000436734345,0.154022988505747,High,Moderate Sugar,No
5000328015873,0.1,Low,Low Sugar,Yes
5010043000016,0.344551282051282,High,High Sugar,Yes
5054775347735,0.0481283422459893,Moderate,Low Sugar,Yes
5052320703883,0.666666666666667,Low,Moderate Sugar,Yes
5053990167692,0.0592592592592593,High,Low Sugar,Yes
4088600242033,0.0185922974767596,High,Low Sugar,No
6111248552481,-1.0,High,Low Sugar,Yes
29295982,0.09765625,High,Low Sugar,Yes
3760336830586,0.308823529411765,High,High Sugar,No
8718836396656,0.0651260504201681,High,Low Sugar,Yes
5016805010255,0.00315457413249211,Moderate,Low Sugar,No
5057545864302,0.555555555555556,Low,Low Sugar,Yes
358910,0.0883002207505519,High,Low Sugar,Yes
6111243590235,0.271523178807947,High,Low Sugar,Yes
6111246952627,1.0,Low,Moderate Sugar,No
5010251450252,1.0,High,High Sugar,Yes
5020580021122,0.456521739130435,High,High Sugar,No
5000157147851,0.811320754716981,Low,Low Sugar,No
4061464422834,0.543689320388349,High,Moderate Sugar,No
74742,0.946428571428571,High,High Sugar,Yes
855140002175,0.333333333333333,Moderate,Moderate Sugar,No
1301601,0.962264150943396,Low,High Sugar,No
8410510050044,0.983606557377049,High,High Sugar,Yes
7622201712228,0.777777777777778,Low,Low Sugar,Yes
5060088700129,0.852941176470588,High,High Sugar,Yes
241908,0.0507462686567164,Moderate,Low Sugar,Yes
6111242105850,0.842105263157895,Moderate,Moderate Sugar,Yes
359573,0.089171974522293,Moderate,Low Sugar,Yes
5016805010156,0.00769230769230769,Moderate,Low Sugar,No
8720608025138,-1.0,Low,Low Sugar,Yes
499989,0.072463768115942,Moderate,Low Sugar,Yes
6111249942076,0.271523178807947,High,Low Sugar,No
6111180000651,0.882775119617225,High,High Sugar,Yes
6111262385881,0.613026819923372,High,High Sugar,Yes
4014500519173,0.683333333333333,Low,Low Sugar,Yes
9014947,0.0824742268041237,High,Low Sugar,No
811620020633,0.777777777777778,High,Moderate Sugar,Yes
5000112604450,-1.0,Low,Low Sugar,Yes
3560071501570,0.975,Moderate,High Sugar,Yes
4056489233725,0.334905660377358,High,High Sugar,Yes
1061345,0.0230326295585413,High,Low Sugar,No
4056489757047,0.0328317373461012,High,Low Sugar,Yes
5060770730267,0.0,Low,Low Sugar,Yes
5039303006872,0.735294117647059,High,High Sugar,Yes
1800982,1.20588235294118,Low,Low Sugar,No
702382999223,0.877551020408163,Low,Low Sugar,No
3329770086098,0.961538461538462,Low,Moderate Sugar,Yes
5056138202583,0.915254237288136,Moderate,Moderate Sugar,Yes
3560071469542,0.0111111111111111,High,Low Sugar,No
4056489055891,0.909090909090909,Moderate,High Sugar,Yes
5059512738302,0.0599647266313933,High,Low Sugar,Yes
4025500287979,1.0,Low,Low Sugar,No
3329770087705,0.941176470588235,Low,Moderate Sugar,Yes
4056489882367,1.0,Low,Low Sugar,Yes
6111269300092,0.6,High,High Sugar,Yes
3608580119791,0.962264150943396,Moderate,Moderate Sugar,Yes
5010477365378,0.2,High,Moderate Sugar,Yes
4061461724146,0.0614525139664805,High,Low Sugar,Yes
5060947541276,0.271523178807947,High,Low Sugar,Yes
3033491993176,0.9625,Low,Moderate Sugar,Yes
5060482843484,0.0571428571428571,Moderate,Low Sugar,Yes
6111245470597,-1.0,High,Low Sugar,No
3228023230144,0.494736842105263,Moderate,Low Sugar,Yes
13356194,0.166666666666667,High,Moderate Sugar,Yes
5060853640704,0.311111111111111,High,Moderate Sugar,Yes
5060337222150,0.659340659340659,Low,Moderate Sugar,Yes
5000159559485,0.741140215716487,High,High Sugar,Yes
4061461867041,0.383333333333333,High,Low Sugar,No
211111111121,0.104363636363636,High,Low Sugar,Yes
6111245470306,0.0,High,Low Sugar,Yes
6111250477161,0.847457627118644,High,High Sugar,Yes
13110707,0.365384615384615,High,High Sugar,Yes
3182180060009,0.0405797101449275,High,Low Sugar,Yes
3564700002964,1.0,Low,Moderate Sugar,No
3123340008264,0.951923076923077,Low,Moderate Sugar,No
3023290021286,1.0,Low,Moderate Sugar,Yes
3038353020106,0.0513888888888889,High,Low Sugar,No
5410188026320,0.696969696969697,Low,Low Sugar,No
5410188013085,1.0,Low,Moderate Sugar,No
20020736,0.6,Moderate,Low Sugar,Yes
3178530416527,0.422535211267606,High,High Sugar,Yes
3284230002288,0.3125,High,Moderate Sugar,Yes
5038862164504,1.0,Low,Moderate Sugar,Yes
3284230001991,0.260869565217391,High,Moderate Sugar,Yes
20679668,0.862068965517241,High,Low Sugar,No
3017239003860,1.0,High,Low Sugar,No
3564700014677,1.0,High,Low Sugar,No
3449865240898,0.780487804878049,High,Low Sugar,Yes
3245411640620,0.957746478873239,High,High Sugar,No
3229820764412,0.519230769230769,High,High Sugar,Yes
3165440008621,0.0571428571428571,Moderate,Low Sugar,No
3045320001679,1.0,High,High Sugar,Yes
3038359006449,0.866666666666667,Low,Low Sugar,No
3083680482035,0.395604395604396,Low,Low Sugar,Yes
3564700875162,0.983050847457627,Moderate,High Sugar,Yes
3111900350571,0.338983050847458,High,High Sugar,No
3228021950129,1.0,High,Low Sugar,No
3023290009086,0.941747572815534,Moderate,High Sugar,Yes
5011069171629,0.4,High,Low Sugar,No
3083681059793,0.853658536585366,Low,Moderate Sugar,Yes
3254381047988,1.0,Low,Low Sugar,Yes
8712566381340,0.851851851851852,Moderate,High Sugar,Yes
3564700007815,0.555555555555556,Moderate,Low Sugar,Yes
3103220009635,0.550724637681159,High,High Sugar,Yes
3011360030108,0.958762886597938,High,High Sugar,No
5055534301180,0.475,High,Moderate Sugar,No
3251320080617,1.0,Moderate,Low Sugar,No
3038359007248,0.00128205128205128,High,Low Sugar,No
8480000838681,0.0526315789473684,High,Low Sugar,Yes
3175681057883,0.0896551724137931,High,Low Sugar,No
3188720001525,-1.0,High,Low Sugar,No
3256220368223,0.508474576271186,High,High Sugar,Yes
3248832967277,0.0625,Moderate,Low Sugar,No
3564700527320,0.00961538461538462,High,Low Sugar,No
3250390499749,1.0,High,Low Sugar,No
3292070005154,0.754385964912281,Moderate,Low Sugar,No
3250390626633,0.5,High,Low Sugar,No
3175681171442,0.0773809523809524,High,Low Sugar,Yes
20413422,0.267281105990783,High,Moderate Sugar,No
20087487,13.6666666666667,High,Low Sugar,No
3523230030755,1.0,High,Low Sugar,No
3266980784614,0.1,Moderate,Low Sugar,Yes
20879082,0.753246753246753,Low,Moderate Sugar,No
3302747233022,0.254545454545455,Moderate,Low Sugar,Yes
3178530413984,0.356164383561644,High,High Sugar,Yes
3038350023605,0.0513888888888889,High,Low Sugar,No
3270190203414,1.0,Moderate,Low Sugar,Yes
3245411216818,1.0,High,Low Sugar,No
3254550025984,1.0,High,Low Sugar,No
3254381048350,0.935483870967742,Low,Low Sugar,Yes
3083680482066,0.0317460317460318,Low,Low Sugar,Yes
3036811366315,0.520833333333333,Low,Low Sugar,Yes
20022648,0.527272727272727,High,High Sugar,Yes
3245412542831,-1.0,High,Low Sugar,No
3046920010382,1.0,High,High Sugar,Yes
8410109103205,0.727272727272727,High,High Sugar,Yes
3760005450190,0.266304347826087,High,High Sugar,No
3564707082563,-1.0,High,Low Sugar,No
7622210720566,0.964912280701754,High,High Sugar,Yes
3564707129732,0.605263157894737,High,Low Sugar,Yes
3560070047376,0.00779220779220779,High,Low Sugar,No
8411700011111,1.0,Low,Low Sugar,Yes
3533636760002,1.0,Low,Low Sugar,No
8003340091303,0.954545454545455,High,High Sugar,Yes
4056489167037,0.939393939393939,High,High Sugar,No
3445850070709,0.271523178807947,High,Low Sugar,No
3256228103918,0.0642857142857143,High,Low Sugar,No
8722700277446,0.876543209876543,Moderate,Moderate Sugar,Yes
8410076482495,0.00847457627118644,High,Low Sugar,No
8480000511515,0.141176470588235,High,Low Sugar,Yes
3760091726599,0.74020618556701,High,High Sugar,Yes
8480000142122,0.532258064516129,High,High Sugar,Yes
3664346326766,0.866666666666667,High,High Sugar,Yes
8715035250109,0.912280701754386,High,High Sugar,Yes
8934563207403,0.00512820512820513,Moderate,Low Sugar,Yes
20107710,0.0677966101694915,High,Low Sugar,No
5411188118732,1.0,Low,Low Sugar,Yes
4071800047812,0.111904761904762,High,Low Sugar,Yes
4056489012788,1.0,High,High Sugar,No
3270160128587,0.0217391304347826,Moderate,Low Sugar,Yes
3571492480009,0.0823529411764706,Moderate,Low Sugar,Yes
5942328200050,1.0,Low,Low Sugar,Yes
40084794,0.867647058823529,High,High Sugar,Yes
3036811358112,0.142857142857143,Low,Low Sugar,Yes
5997523311230,0.174089068825911,High,Low Sugar,Yes
3270160062454,0.0208333333333333,Moderate,Low Sugar,Yes
20443528,-1.0,Low,Low Sugar,No
3029330003533,0.0878048780487805,High,Low Sugar,Yes
3256220172448,0.735849056603774,Moderate,Low Sugar,Yes
3228022190067,1.0,High,Low Sugar,No
8480000808929,0.0657894736842105,High,Low Sugar,Yes
3270160634439,0.0846153846153846,Moderate,Low Sugar,Yes
3043933593703,1.0,Moderate,Moderate Sugar,Yes
3523230009362,1.0,High,Low Sugar,No
4008258150108,0.418181818181818,High,Low Sugar,No
3250391215799,0.0166666666666667,Moderate,Low Sugar,No
3036811367787,0.259259259259259,Low,Low Sugar,Yes
8715700117140,0.847457627118644,Low,Low Sugar,Yes
3564707142977,0.642857142857143,Low,Moderate Sugar,No
3027030016396,0.979591836734694,Low,Low Sugar,Yes
20955427,0.4375,High,Moderate Sugar,Yes
3229820801131,0.678571428571429,Low,Low Sugar,Yes
4002359012433,0.03125,Moderate,Low Sugar,No
20224042,0.0466666666666667,Moderate,Low Sugar,Yes
6191509905058,-1.0,Low,Low Sugar,No
8480000167644,0.478571428571429,Low,Moderate Sugar,No
20853594,0.555555555555556,Moderate,Low Sugar,No
4056489216223,0.888888888888889,Low,Low Sugar,Yes
3387390331974,0.121883656509695,High,Moderate Sugar,Yes
3256228103352,0.333333333333333,Low,Low Sugar,Yes
3560071267032,0.337837837837838,High,High Sugar,Yes
5000159532969,0.666666666666667,Moderate,Low Sugar,Yes
5449000257796,0.952830188679245,Low,Moderate Sugar,Yes
4056489194446,0.271523178807947,High,Low Sugar,Yes
90357350,1.0,Low,Low Sugar,Yes
20761912,0.518518518518519,High,High Sugar,Yes
8002590043353,0.0298507462686567,High,Low Sugar,Yes
6130234002366,0.271523178807947,High,Low Sugar,No
5000159376655,0.831460674157303,High,High Sugar,Yes
5941355000671,1.0,Low,Low Sugar,Yes
6130142000201,-1.0,Low,Low Sugar,No
7622210999368,0.372727272727273,Moderate,Low Sugar,Yes
5900334012685,1.0,Low,Moderate Sugar,No
8001665712859,0.178125,High,Moderate Sugar,Yes
8480000213075,1.0,Low,Moderate Sugar,Yes
6194008515520,0.352815829528158,High,High Sugar,Yes
5000112541007,1.0,Low,Moderate Sugar,Yes
3273227581028,-1.0,Low,Low Sugar,No
1404877870008,0.12,High,Low Sugar,No
3023290069042,0.902439024390244,Low,Low Sugar,Yes
3256549999368,0.32,High,High Sugar,Yes
3560071015725,0.32258064516129,High,High Sugar,No
3560071407742,0.387096774193548,High,High Sugar,No
8002230350285,0.271523178807947,High,Low Sugar,Yes
3038359011467,0.807692307692308,Low,Moderate Sugar,Yes
20064457,0.96875,High,Low Sugar,Yes
5900541001021,-1.0,Low,Low Sugar,No
8718836395277,0.416666666666667,High,Moderate Sugar,Yes
3449865367250,2.73333333333333,Moderate,Low Sugar,Yes
7613036099400,0.792937399678973,High,High Sugar,Yes
8002590042769,0.0597014925373134,High,Low Sugar,Yes
8402001000515,0.303030303030303,Moderate,Moderate Sugar,No
16000124790,0.4,Moderate,Moderate Sugar,Yes
5019503034189,0.121951219512195,Low,Low Sugar,Yes
6194001800500,0.271523178807947,High,Low Sugar,No
4056489649199,0.00564971751412429,High,Low Sugar,No
5449000040350,1.0,Low,Low Sugar,Yes
3560071417444,0.0558823529411765,High,Low Sugar,No
8711200576425,1.0,High,Low Sugar,Yes
8410376040579,0.0175438596491228,Moderate,Low Sugar,Yes
8710398500434,0.039622641509434,High,Low Sugar,Yes
8410376028423,0.693548387096774,High,High Sugar,Yes
8480000223968,0.0798611111111111,High,Low Sugar,No
8445290634887,0.796875,Low,Moderate Sugar,Yes
3124480196774,1.0,Low,Low Sugar,Yes
8410087820019,0.181818181818182,High,Moderate Sugar,Yes
5017007601289,0.271523178807947,High,Low Sugar,Yes
8410076601940,0.46031746031746,Low,Moderate Sugar,Yes
4056489030300,0.218543046357616,High,Moderate Sugar,Yes
190646641016,0.4375,Moderate,Moderate Sugar,Yes
5000147030682,0.0,Low,Low Sugar,Yes
5059319024479,0.202380952380952,High,High Sugar,Yes
5000354404009,0.118918918918919,High,Low Sugar,Yes
5018297006471,0.107317073170732,High,Low Sugar,Yes
4000405001684,0.185185185185185,Moderate,Low Sugar,Yes
5000168197586,0.104765100671141,High,Moderate Sugar,Yes
4056489687610,0.747252747252747,Low,Moderate Sugar,No
3392590205413,0.0555555555555556,High,Low Sugar,No
4088600058320,0.0806451612903226,High,Low Sugar,Yes
13764027039,0.217391304347826,Moderate,Low Sugar,Yes
28400090896,0.0662251655629139,Moderate,Low Sugar,Yes
6111251750058,0.882352941176471,Low,Moderate Sugar,Yes
3272770016063,0.148648648648649,High,Low Sugar,Yes
1642636,0.1,Low,Low Sugar,No
4088600532844,1.0,High,Low Sugar,No
1600322,0.0528987443227358,Moderate,Low Sugar,No
5060391624518,0.885245901639344,High,High Sugar,Yes
73420000110,1.0,Low,Low Sugar,No
5026489483993,0.00969305331179321,High,Low Sugar,Yes
4056489215226,0.554545454545455,High,High Sugar,Yes
4260744952133,0.0943396226415094,High,Low Sugar,Yes
4056489675785,0.974003466204506,High,High Sugar,Yes
5000147030699,0.5,Low,Low Sugar,Yes
8007990002306,0.858208955223881,High,Moderate Sugar,Yes
3092718638085,0.3125,Low,Low Sugar,Yes
5000328375618,0.08125,Low,Low Sugar,Yes
6194003220252,0.472813238770686,Low,Low Sugar,No
96134856,0.840909090909091,High,High Sugar,Yes
5022374046663,0.469938650306748,High,High Sugar,No
6111242041417,0.0557377049180328,High,Low Sugar,Yes
4056489113133,0.684466019417476,Moderate,Moderate Sugar,Yes
4088600284941,0.822222222222222,Low,Moderate Sugar,No
8480000227034,0.813953488372093,High,High Sugar,Yes
37600106740,0.683333333333333,Moderate,Low Sugar,No
5050179762099,1.0,Low,Moderate Sugar,Yes
5000157024954,0.375,Low,Low Sugar,No
5000159530736,0.854838709677419,High,High Sugar,Yes
5430000992336,0.204166666666667,High,Moderate Sugar,Yes
5054402818102,1.0,Low,Low Sugar,Yes
6111092000138,0.0,High,Low Sugar,Yes
8002590077044,0.328767123287671,High,High Sugar,Yes
5000108022510,0.0166666666666667,Moderate,Low Sugar,Yes
5000137440903,0.283076923076923,High,High Sugar,Yes
72417143700,0.433333333333333,Low,Moderate Sugar,Yes
5020387000207,0.0581113801452785,High,Low Sugar,Yes
612322001360,0.0295138888888889,High,Low Sugar,No
1830958,1.0,Moderate,Low Sugar,No
5011157888187,0.0327868852459016,Moderate,Low Sugar,Yes
5060139431460,0.666666666666667,High,High Sugar,No
5057545918777,0.0911392405063291,High,Low Sugar,Yes
9350271002601,0.0,Low,Low Sugar,Yes
3760324300121,0.48,High,Low Sugar,Yes
2006050059706,-1.0,High,Low Sugar,No
5025820000738,0.307692307692308,Low,Low Sugar,No
5018095011264,0.116666666666667,Moderate,Low Sugar,Yes
5060504310116,0.482352941176471,Moderate,Low Sugar,No
4088600190129,1.0,High,Low Sugar,No
4056489239932,0.906560636182903,High,High Sugar,Yes
5055958704215,0.242857142857143,High,Moderate Sugar,Yes
378208,0.0210970464135021,Moderate,Low Sugar,No
4088600463582,0.0382059800664452,High,Low Sugar,Yes
3700278407453,0.705882352941177,High,High Sugar,Yes
5021638000007,0.984251968503937,Moderate,Moderate Sugar,Yes
4056489239017,0.06,Low,Low Sugar,Yes
4056489705192,0.0161290322580645,Moderate,Low Sugar,Yes
5060139431842,0.863298662704309,High,High Sugar,No
6111248360208,-1.0,Low,Low Sugar,No
8480000051844,0.00694444444444444,High,Low Sugar,No
29098330,0.117557251908397,High,Moderate Sugar,No
5060391626864,0.310344827586207,High,Moderate Sugar,Yes
8410510050020,1.0,High,High Sugar,Yes
4056489354093,0.139130434782609,Moderate,Low Sugar,No
6111242600447,0.583333333333333,High,High Sugar,Yes
5036589250838,1.0,Moderate,Moderate Sugar,No
5000354163869,0.927536231884058,Low,Moderate Sugar,No
612322001131,0.264347826086957,High,High Sugar,Yes
6111242103658,0.754716981132076,Low,Moderate Sugar,Yes
6111128000903,0.271523178807947,High,Low Sugar,No
7622201430573,0.986842105263158,High,High Sugar,Yes
4088600398358,1.0,High,Low Sugar,Yes
5060084345539,0.136882129277567,High,Moderate Sugar,No
8410757101172,0.271523178807947,High,Low Sugar,No
5449000318930,1.0,Moderate,High Sugar,Yes
5060113919359,0.508408796895213,High,High Sugar,Yes
4088600173108,1.0,Low,Moderate Sugar,No
8004172000341,0.8,High,Low Sugar,Yes
635677,0.0554414784394251,High,Low Sugar,No
6111242101104,0.242603550295858,Moderate,Low Sugar,Yes
5000169597293,0.5,Moderate,Low Sugar,Yes
3760278561265,0.397959183673469,High,Low Sugar,No
9002515601926,1.0,Low,Moderate Sugar,Yes
8410076901125,0.742857142857143,High,High Sugar,Yes
6111162001539,0.0,Low,Low Sugar,Yes
8480000861467,0.0122448979591837,High,Low Sugar,No
6118000160038,0.271523178807947,High,Low Sugar,Yes
5010034013957,0.025,Moderate,Low Sugar,Yes
411424,0.0603448275862069,High,Low Sugar,Yes
3480341005020,0.5,High,Low Sugar,No
3338310003174,0.278481012658228,Moderate,Low Sugar,Yes
1781182,0.285714285714286,High,Low Sugar,Yes
3329770086197,0.954198473282443,Low,Moderate Sugar,Yes
8906021073400,1.0,High,Moderate Sugar,No
4056489818526,0.308333333333333,High,High Sugar,Yes
4000405002476,0.23,High,Low Sugar,Yes
3033491974182,0.988505747126437,Low,Moderate Sugar,Yes
5060960661371,0.0862068965517241,High,Low Sugar,No
4004198036755,0.271523178807947,High,Low Sugar,Yes
3302740088254,0.0454545454545455,Moderate,Low Sugar,Yes
5060430292746,0.264705882352941,Low,Low Sugar,Yes
4056489918325,0.813559322033898,Moderate,Moderate Sugar,Yes
3336972306046,0.0690909090909091,High,Low Sugar,Yes
8000500416921,0.632,Moderate,Moderate Sugar,Yes
8402001021428,20.5,Low,Low Sugar,Yes
7394376621932,0.47887323943662,Low,Low Sugar,No
3220035217007,1.0,High,High Sugar,No
8402001016400,0.7,High,Moderate Sugar,Yes
7904009021680,0.178947368421053,Moderate,Low Sugar,Yes
3045320104196,1.0,Low,Moderate Sugar,Yes
5038862161503,1.0,Low,Moderate Sugar,No
5038862133838,0.927710843373494,Low,Moderate Sugar,No
3297760097143,0.928571428571429,Low,Moderate Sugar,Yes
3256540000339,0.208333333333333,High,Moderate Sugar,Yes
3498425591253,0.621428571428571,Moderate,Moderate Sugar,Yes
3229820785844,0.0642857142857143,High,Low Sugar,No
5010029000214,0.063768115942029,High,Low Sugar,No
3421557501890,0.375,High,High Sugar,No
3242274500054,0.170588235294118,High,Low Sugar,Yes
8000500329481,0.363349131121643,High,High Sugar,Yes
8001665705417,0.151851851851852,High,Low Sugar,Yes
3276170011185,0.23,Moderate,Low Sugar,Yes
3760020503994,0.540540540540541,High,High Sugar,Yes
3176571731289,0.97,Low,Moderate Sugar,No
3033491024832,1.0,Low,Low Sugar,Yes
3336971609018,0.232142857142857,High,Moderate Sugar,Yes
3256540001015,0.293478260869565,Moderate,Moderate Sugar,Yes
5010477348593,0.32755905511811,High,High Sugar,Yes
3276170010805,0.23,Moderate,Low Sugar,Yes
8076802085912,0.0492957746478873,High,Low Sugar,No
26003146,-1.0,Low,Low Sugar,No
3111900350335,0.26984126984127,High,High Sugar,No
3266980035303,-1.0,Moderate,Low Sugar,Yes
3179142054589,1.0,Low,High Sugar,No
3023290223055,1.0,Moderate,Low Sugar,No
20001056,1.0,High,High Sugar,No
5410188032161,0.466666666666667,Low,Low Sugar,No
3664346312943,0.983333333333333,High,High Sugar,Yes
3023260027607,-1.0,High,Low Sugar,Yes
3175460001625,0.833333333333333,High,Low Sugar,No
8000300312102,0.807692307692308,High,High Sugar,Yes
3242272345053,0.075,High,Low Sugar,No
4021700900021,0.677966101694915,High,High Sugar,Yes
3051106604255,0.634408602150538,High,Moderate Sugar,Yes
3478820031479,0.615384615384615,Low,Low Sugar,No
3250392265021,0.138095238095238,High,Moderate Sugar,Yes
7613036892360,0.48,Moderate,Moderate Sugar,Yes
8410066122592,0.863636363636364,High,Moderate Sugar,Yes
3124480185105,0.714285714285714,Low,Low Sugar,Yes
3017233001008,0.0,Moderate,Low Sugar,No
3068111503619,0.0122699386503067,Moderate,Low Sugar,No
3564700007792,1.0,High,Low Sugar,No
3564707119221,0.05,High,Low Sugar,No
3256221976632,0.916666666666667,Low,Moderate Sugar,No
3560070590582,1.0,High,Low Sugar,No
3256221407150,0.337190082644628,High,High Sugar,Yes
5710328003243,0.857142857142857,Low,Low Sugar,No
3367651002881,0.117910447761194,High,Moderate Sugar,Yes
3256220280204,0.367647058823529,High,High Sugar,Yes
3560070526246,0.0217948717948718,High,Low Sugar,No
7613036271868,0.665738161559889,High,High Sugar,No
3256220110112,0.0973333333333333,High,Moderate Sugar,Yes
20711948,0.0195652173913043,High,Low Sugar,Yes
3046920010856,0.901960784313726,High,High Sugar,Yes
4000412010907,0.942857142857143,High,High Sugar,Yes
3336590053759,-1.0,High,Low Sugar,Yes
3760020508913,0.125,Moderate,Low Sugar,No
3023290035924,0.831521739130435,Moderate,High Sugar,Yes
3564700473320,1.0,High,Low Sugar,Yes
3250390473275,0.87719298245614,Low,Low Sugar,Yes
3265266075118,0.99620253164557,High,High Sugar,Yes
3281780892895,0.175,High,Moderate Sugar,No
3165950210651,0.8125,Moderate,Low Sugar,Yes
20592998,1.0,High,Low Sugar,No
3175681072084,0.591549295774648,High,High Sugar,Yes
8076809545488,0.00753768844221106,High,Low Sugar,Yes
3256226080853,0.0157894736842105,High,Low Sugar,No
3533631465001,1.0,Low,Low Sugar,No
3250390600848,0.11219512195122,High,Low Sugar,Yes
8717163801857,1.0,Low,Low Sugar,Yes
3256220269377,1.0,Moderate,Low Sugar,No
4056489009207,0.110759493670886,High,Moderate Sugar,Yes
8414897100590,0.0484988452655889,High,Low Sugar,Yes
